id,Reviews,Categories,Polarities
1408,拍一发了三个，超级划算，而且还很好用，好服帖不卡粉，值得信赖,使用体验,正面
1408,拍一发了三个，超级划算，而且还很好用，好服帖不卡粉，值得信赖,整体,正面
1408,拍一发了三个，超级划算，而且还很好用，好服帖不卡粉，值得信赖,价格,正面
1409,特意用了几天才来评价，是正品，好用，而且比实体店便宜好多，以后会多多回购的,价格,正面
1409,特意用了几天才来评价，是正品，好用，而且比实体店便宜好多，以后会多多回购的,真伪,正面
1409,特意用了几天才来评价，是正品，好用，而且比实体店便宜好多，以后会多多回购的,整体,正面
1410,真心划算，据说是挺不错的！可以试用一下哈,价格,正面
1410,真心划算，据说是挺不错的！可以试用一下哈,整体,正面
1411,不错不错，好的好的，很不错,整体,正面
1412,这个用着不错哦，比较自然,整体,正面
1412,这个用着不错哦，比较自然,功效,正面
1413,棒棒哒，一直在用***,整体,正面
1414,一直在用这款面膜，挺好用的,整体,正面
1415,超级喜欢，回购很多次了,整体,正面
1416,真的是太划算了，囤了一大箱，能用三个月了。,价格,正面
1417,买一送一，还没开始用，***应该不会差的，希望是正品,真伪,中性
1418,一流产品，三流快递，直接下降成二流产品！得不偿失！,整体,正面
1418,一流产品，三流快递，直接下降成二流产品！得不偿失！,物流,负面
1419,很大一瓶子，很划算，期待后期使用效果哦,价格,正面
1420,送人的，应该不错吧,整体,正面
1421,还不错 很温和,整体,正面
1421,还不错 很温和,使用体验,正面
1422,送给婆婆的，她说还不错，补水效果还可以。,整体,正面
1422,送给婆婆的，她说还不错，补水效果还可以。,功效,正面
1423,超级好用，物有所值，已经试过了，皮肤滑滑的。,整体,正面
1423,超级好用，物有所值，已经试过了，皮肤滑滑的。,使用体验,正面
1424,宝贝早上下单下午就收到了，**物流超快，东西很好，值得购买,物流,正面
1424,宝贝早上下单下午就收到了，**物流超快，东西很好，值得购买,整体,正面
1425,不错，还没用呢，等现在的用完了在拆，现在用的也是***的挺好用的，看见3.8节有活动就又入手了一只哦,价格,正面
1425,不错，还没用呢，等现在的用完了在拆，现在用的也是***的挺好用的，看见3.8节有活动就又入手了一只哦,整体,正面
1426,效果还不知道，收到就用了，补水可以就是味道太香了，,功效,中性
1426,效果还不知道，收到就用了，补水可以就是味道太香了，,功效,正面
1426,效果还不知道，收到就用了，补水可以就是味道太香了，,气味,负面
1427,都说包装不好，我觉得很好呀！面膜也很好用，比***的好！,包装,正面
1427,都说包装不好，我觉得很好呀！面膜也很好用，比***的好！,整体,正面
1428,洁面乳收到了，质量很好，有一股淡淡的香味，清洁效果也好！,其他,正面
1428,洁面乳收到了，质量很好，有一股淡淡的香味，清洁效果也好！,气味,正面
1428,洁面乳收到了，质量很好，有一股淡淡的香味，清洁效果也好！,功效,正面
1429,给女朋友买的隔离，用起来还行，没有过敏。,整体,正面
1429,给女朋友买的隔离，用起来还行，没有过敏。,使用体验,正面
1430,第一次买***的面膜，看评论说用着不错买来试试，用了确实很补水，精华液也很多，好评,功效,正面
1430,第一次买***的面膜，看评论说用着不错买来试试，用了确实很补水，精华液也很多，好评,成分,正面
1430,第一次买***的面膜，看评论说用着不错买来试试，用了确实很补水，精华液也很多，好评,整体,正面
1431,不错，比~便宜，希望是正品！！！！,整体,正面
1431,不错，比~便宜，希望是正品！！！！,价格,正面
1431,不错，比~便宜，希望是正品！！！！,真伪,中性
1432,好，不错价格实惠物流快666666,整体,正面
1432,好，不错价格实惠物流快666666,价格,正面
1432,好，不错价格实惠物流快666666,物流,正面
1433,之前用过一次，觉得挺好用的，洗完不紧绷,整体,正面
1433,之前用过一次，觉得挺好用的，洗完不紧绷,使用体验,正面
1434,大品牌值得信赖，东西不错，还会购买。,整体,正面
1435,隔离效果挺不错的，一直在用，值得购买,功效,正面
1436,一直在用这种牌子的护肤品，好用又实惠。值得购买,整体,正面
1436,一直在用这种牌子的护肤品，好用又实惠。值得购买,价格,正面
1437,看测评入的，味道挺淡蛮好闻，涂上去还是觉得有点黏黏的，挺小只方便携带~好用的话会回购~,气味,正面
1437,看测评入的，味道挺淡蛮好闻，涂上去还是觉得有点黏黏的，挺小只方便携带~好用的话会回购~,使用体验,中性
1437,看测评入的，味道挺淡蛮好闻，涂上去还是觉得有点黏黏的，挺小只方便携带~好用的话会回购~,尺寸,正面
1438,很满意的一次购物,整体,正面
1439,一直用这个牌子的BB霜，这次入手这个，感觉还不错,整体,正面
1440,一直用***隔离，微微改善肤色，不干,功效,正面
1440,一直用***隔离，微微改善肤色，不干,使用体验,正面
1441,物流好快啊，昨天拍，今天就到了。很好用，又实惠,物流,正面
1441,物流好快啊，昨天拍，今天就到了。很好用，又实惠,整体,正面
1441,物流好快啊，昨天拍，今天就到了。很好用，又实惠,价格,正面
1442,刚收到货，打开试用了一下，卸口红，都卸不掉，这还是卸装水吗？,功效,负面
1443,宝贝儿收到了就迫不及待的试用了一下，效果不错，大爱！值得推荐,整体,正面
1444,味道挺好的速度也快,气味,正面
1444,味道挺好的速度也快,物流,正面
1445,还不错，很划算，持久力也可以,整体,正面
1445,还不错，很划算，持久力也可以,价格,正面
1445,还不错，很划算，持久力也可以,使用体验,正面
1446,一直用的***哦，保湿很好，会一直种草的,功效,正面
1447,买给妈妈的，还不知道怎么样，应该挺好的吧，试试看,整体,正面
1448,还可以这个新包装第一次用,整体,正面
1449,**送货就是快！给婆婆买的，婆婆很喜欢，卸妆水自己用了，出去玩的时候正好小样装带着，很方便！,物流,正面
1449,**送货就是快！给婆婆买的，婆婆很喜欢，卸妆水自己用了，出去玩的时候正好小样装带着，很方便！,整体,正面
1450,回购的，一如既往的好～感谢店家送的礼品。好评,价格,正面
1450,回购的，一如既往的好～感谢店家送的礼品。好评,整体,正面
1451,挺好的，一直用这个,整体,正面
1452,这个用了主要是不过敏，我是过敏肤质，试了一张保湿照顾还不错，天气干燥，这个必备,使用体验,正面
1452,这个用了主要是不过敏，我是过敏肤质，试了一张保湿照顾还不错，天气干燥，这个必备,功效,正面
1453,可以，补水效果很好,功效,正面
1453,可以，补水效果很好,整体,正面
1454,上妆效果：还好吧,功效,正面
1455,媳妇说用的挺好。,整体,正面
1456,不好用很烂,整体,负面
1457,面膜很薄很服帖，价钱美丽,使用体验,正面
1457,面膜很薄很服帖，价钱美丽,价格,正面
1458,使用了才来评价，很不错??,整体,正面
1459,买好几次是正品,真伪,正面
1460,这个吧，活动时候挺合适的，不错啊，好用，买了好多了,价格,正面
1460,这个吧，活动时候挺合适的，不错啊，好用，买了好多了,整体,正面
1461,功能性好，没有过敏的情况，比较温和，价格实惠,使用体验,正面
1461,功能性好，没有过敏的情况，比较温和，价格实惠,其他,正面
1461,功能性好，没有过敏的情况，比较温和，价格实惠,价格,正面
1462,买回来就用了，很好喜欢,整体,正面
1463,正品，用***六七年了，很不错，你家的忠实粉丝哟！,真伪,正面
1463,正品，用***六七年了，很不错，你家的忠实粉丝哟！,整体,正面
1464,东西挺好！,整体,正面
1465,宝贝质量不错，客服服务态度也不错。但是物流应该改进，到件几天也不派送，打客服电话也是敷衍了事,整体,正面
1465,宝贝质量不错，客服服务态度也不错。但是物流应该改进，到件几天也不派送，打客服电话也是敷衍了事,服务,正面
1465,宝贝质量不错，客服服务态度也不错。但是物流应该改进，到件几天也不派送，打客服电话也是敷衍了事,物流,负面
1466,宝贝非常好用，第一次评价，买了好几次了，扫了一下，是正品,真伪,正面
1466,宝贝非常好用，第一次评价，买了好几次了，扫了一下，是正品,整体,正面
1467,感觉还不错吧就是收到货时觉得包装太简陋了点,包装,正面
1467,感觉还不错吧就是收到货时觉得包装太简陋了点,整体,正面
1468,发生点小意外，客服热心的又补发了一支～～～ 还没用，用过后会追加评论的,服务,正面
1469,有些油 适合干皮,使用体验,负面
1470,扫了二维码，上面显示是正品，没有用过，打开很香，希望用了之后与期的好,真伪,正面
1470,扫了二维码，上面显示是正品，没有用过，打开很香，希望用了之后与期的好,气味,正面
1471,是正品，很多次回顾了，一直相信**,真伪,正面
1472,上妆效果：上妆效果很好，也不油腻，但是刚开始的时候是有点干，涂完之后会好一些 持久情况：上妆后很持久，比之前用的bb持久多了，爱上了,功效,正面
1472,上妆效果：上妆效果很好，也不油腻，但是刚开始的时候是有点干，涂完之后会好一些 持久情况：上妆后很持久，比之前用的bb持久多了，爱上了,使用体验,正面
1472,上妆效果：上妆效果很好，也不油腻，但是刚开始的时候是有点干，涂完之后会好一些 持久情况：上妆后很持久，比之前用的bb持久多了，爱上了,使用体验,负面
1473,看着还可以，用后再来看,整体,正面
1474,很好 妈妈用的 很喜欢,整体,正面
1475,包装很精美，图案也漂亮，很喜欢！拒绝不了卡哇伊的东西?,包装,正面
1475,包装很精美，图案也漂亮，很喜欢！拒绝不了卡哇伊的东西?,其他,正面
1475,包装很精美，图案也漂亮，很喜欢！拒绝不了卡哇伊的东西?,整体,正面
1476,物流很快，货收到就赶快打开看看，体验一下，感觉效果还不错，喜欢的亲们赶快下单,物流,正面
1476,物流很快，货收到就赶快打开看看，体验一下，感觉效果还不错，喜欢的亲们赶快下单,整体,正面
1477,用着很舒服给妈妈买的,整体,正面
1478,还好吧，本来想买***的1，这个用了也还好,整体,正面
1479,这个真的好用,整体,正面
1480,东西还不错用一段时间之后再来追评,整体,正面
1481,物流配送中心很快，宝贝用着很好，很满意的一次购物，好评,物流,正面
1481,物流配送中心很快，宝贝用着很好，很满意的一次购物，好评,整体,正面
1482,评论说的都挺好用，我买的怎么不好用，太干了，没有说的那么保湿，上当了。,整体,负面
1482,评论说的都挺好用，我买的怎么不好用，太干了，没有说的那么保湿，上当了。,使用体验,负面
1482,评论说的都挺好用，我买的怎么不好用，太干了，没有说的那么保湿，上当了。,功效,负面
1483,很好用，这款包装比较好携带,整体,正面
1483,很好用，这款包装比较好携带,包装,正面
1484,***隔离霜，这个很好用，味道也很好闻。,整体,正面
1484,***隔离霜，这个很好用，味道也很好闻。,气味,正面
1485,这是第二次购买了。不得不说 这款隔离是真的很好用啊 轻薄也很提肤色。会一直回购的。,整体,正面
1485,这是第二次购买了。不得不说 这款隔离是真的很好用啊 轻薄也很提肤色。会一直回购的。,使用体验,正面
1485,这是第二次购买了。不得不说 这款隔离是真的很好用啊 轻薄也很提肤色。会一直回购的。,功效,正面
1486,刚刚才打开，在手上试啦下，感觉还不错，等用脸上啦再说！,整体,正面
1487,好用，不油腻，喜欢，新款的瓶子，用起来也方便,整体,正面
1487,好用，不油腻，喜欢，新款的瓶子，用起来也方便,使用体验,正面
1487,好用，不油腻，喜欢，新款的瓶子，用起来也方便,包装,正面
1488,很好用，不干，值得推荐。。。。,整体,正面
1488,很好用，不干，值得推荐。。。。,使用体验,正面
1489,必须好评呀，***隔离本身就很好用，买了两瓶赠了好多赠品，我都惊讶了，太感谢了，卸妆水能用好久了,价格,正面
1489,必须好评呀，***隔离本身就很好用，买了两瓶赠了好多赠品，我都惊讶了，太感谢了，卸妆水能用好久了,整体,正面
1490,两瓶很划算哦，第一天用了，很温和不刺激。,价格,正面
1490,两瓶很划算哦，第一天用了，很温和不刺激。,使用体验,正面
1491,快递服务态度好。,物流,正面
1492,挺好用的味道很好闻,整体,正面
1492,挺好用的味道很好闻,气味,正面
1493,萍萍直播推荐的，价格真的优惠，还没试洗，看起来还不错的样子,价格,正面
1494,保湿不油腻，很贴，是我最喜欢的一款隔离,功效,正面
1494,保湿不油腻，很贴，是我最喜欢的一款隔离,使用体验,正面
1494,保湿不油腻，很贴，是我最喜欢的一款隔离,整体,正面
1495,东西很一般,整体,中性
1496,不好上妆，不适合混合皮肤和干皮，抹上脸都搓泥了，一言难尽，有些失望，懒的退货了，下回不会考虑这款,功效,负面
1496,不好上妆，不适合混合皮肤和干皮，抹上脸都搓泥了，一言难尽，有些失望，懒的退货了，下回不会考虑这款,使用体验,负面
1496,不好上妆，不适合混合皮肤和干皮，抹上脸都搓泥了，一言难尽，有些失望，懒的退货了，下回不会考虑这款,整体,负面
1497,还可以用着还行，价格也挺实惠，还有两个挺好的，特别喜欢，还行吧，总之为了挺好的,价格,正面
1497,还可以用着还行，价格也挺实惠，还有两个挺好的，特别喜欢，还行吧，总之为了挺好的,整体,正面
1498,我妈特喜欢这款，平常真的太贵了，还是双十一划算啊~,整体,正面
1498,我妈特喜欢这款，平常真的太贵了，还是双十一划算啊~,价格,正面
1499,之前用过海藻的，但不是这个包装，这次趁着活动买来试试跟之前的一样不。,价格,正面
1500,第二次买了，跟实体店一样，好评。,整体,正面
1501,还不错啦，挺滋润补水的，建议可以尝试,整体,正面
1501,还不错啦，挺滋润补水的，建议可以尝试,使用体验,正面
1502,买一送一很划算，之前也用过这个，挺好用的，希望是正品和之前在店里一样,价格,正面
1502,买一送一很划算，之前也用过这个，挺好用的，希望是正品和之前在店里一样,整体,正面
1503,使用了一段时间才来评价的，面膜很好吸收，东西不错，值得购买。,整体,正面
1503,使用了一段时间才来评价的，面膜很好吸收，东西不错，值得购买。,使用体验,正面
1504,赠品很好，用了后丝润光滑,价格,正面
1504,赠品很好，用了后丝润光滑,使用体验,正面
1505,我以为挺大一瓶，拿到手发现，妈呀，好小啊！,尺寸,负面
1506,挺温和的，但清洁效果不是很好,功效,负面
1506,挺温和的，但清洁效果不是很好,使用体验,正面
1507,之前买过，这个没用呢，应该可以,整体,正面
1508,快寄很给力，第二天就到货，不用苦等好几天，一直在用的一款面膜，水水润润，赞\(���)/,物流,正面
1508,快寄很给力，第二天就到货，不用苦等好几天，一直在用的一款面膜，水水润润，赞\(���)/,使用体验,正面
1509,一直在用这个***牌子的，不过一直是在实体店买的。这次网购还在担心，用过后才来评价的，真品牌。,真伪,正面
1510,物流快，价格便宜，昨晚今早各试用了一片，滋润补水，我是敏感皮肤用了没有任何不适，推荐购买。,物流,正面
1510,物流快，价格便宜，昨晚今早各试用了一片，滋润补水，我是敏感皮肤用了没有任何不适，推荐购买。,价格,正面
1510,物流快，价格便宜，昨晚今早各试用了一片，滋润补水，我是敏感皮肤用了没有任何不适，推荐购买。,使用体验,正面
1511,送货快，当天就到了，用着也还不错，有活动买着划算,物流,正面
1511,送货快，当天就到了，用着也还不错，有活动买着划算,整体,正面
1511,送货快，当天就到了，用着也还不错，有活动买着划算,价格,正面
1512,一般，没那么好用,整体,中性
1512,一般，没那么好用,整体,负面
1513,物流很快，用起来感觉补水效果很明显,物流,正面
1513,物流很快，用起来感觉补水效果很明显,功效,正面
1514,包装很好，就是盖子打开了不好扣上,包装,正面
1515,用***6-7年了，一直都在用，效果不错，值得推荐好评,整体,正面
1516,瓶子很漂亮很喜欢也很好用快递很快态度好,包装,正面
1516,瓶子很漂亮很喜欢也很好用快递很快态度好,物流,正面
1516,瓶子很漂亮很喜欢也很好用快递很快态度好,整体,正面
1517,***的这款隔离霜很不错，一直在用，效果很好！,整体,正面
1518,一下买了两套，期待效果。给**快递员点个赞！,物流,正面
1519,好用，水水的，粉很细，推荐,整体,正面
1519,好用，水水的，粉很细，推荐,使用体验,正面
1520,应该挺好的,整体,正面
1521,面膜是正品，扫码确定了的,真伪,正面
1522,我经常在这家买，但这是的快递太不靠谱了，商家也不解决，只是一个劲的说这处理，以后不在这买了,物流,负面
1522,我经常在这家买，但这是的快递太不靠谱了，商家也不解决，只是一个劲的说这处理，以后不在这买了,服务,负面
1523,物流挺快的，头一天订。第二天用就到啦。是正品，用着很放心。以后还会继续再买的。,物流,正面
1523,物流挺快的，头一天订。第二天用就到啦。是正品，用着很放心。以后还会继续再买的。,真伪,正面
1523,物流挺快的，头一天订。第二天用就到啦。是正品，用着很放心。以后还会继续再买的。,整体,正面
1524,刚收到，还没用，不知道效果怎么样，快递是真的很快呀,物流,正面
1525,颜值较高，用着不错 ，家里的东西基本都在**买，**值得信赖,包装,正面
1525,颜值较高，用着不错 ，家里的东西基本都在**买，**值得信赖,整体,正面
1526,好用，可以尝试，补水不错！,整体,正面
1526,好用，可以尝试，补水不错！,功效,正面
1527,很温和，卸妆也干净，感觉还不错,功效,正面
1527,很温和，卸妆也干净，感觉还不错,使用体验,正面
1527,很温和，卸妆也干净，感觉还不错,整体,正面
1528,非常好，和店里买的一样，关键是便宜了好多,价格,正面
1528,非常好，和店里买的一样，关键是便宜了好多,整体,正面
1529,宝贝已经收到了，很满意，价格也便宜。,整体,正面
1529,宝贝已经收到了，很满意，价格也便宜。,价格,正面
1530,买一个得三个，价钱实惠。个人觉得带点粉色，倒是不干。,价格,正面
1530,买一个得三个，价钱实惠。个人觉得带点粉色，倒是不干。,使用体验,正面
1531,还没有怎么用，应该还行吧，他们家还是个值得信赖的大牌子，物流很快,物流,正面
1532,面膜早就收到了，还没用。一直觉得这牌子还行吧！试试看！**物流很快呢。,物流,正面
1533,商品不错，价格合适，物流给力，还会再买,整体,正面
1533,商品不错，价格合适，物流给力，还会再买,价格,正面
1533,商品不错，价格合适，物流给力，还会再买,物流,正面
1534,用了一段时间了，感觉很不错哦,整体,正面
1535,用这个店铺的产品已经两年，物流快，东西好，以后还会继续购买。,物流,正面
1535,用这个店铺的产品已经两年，物流快，东西好，以后还会继续购买。,整体,正面
1536,收到了  超喜欢就是好 用一直用的这款  很适合我我皮肤的  赞一下  下次活动再来买的,整体,正面
1537,手上试用了一下，味道真的像洗发水，香味有点不太喜欢，质地挺轻薄的，抹上也挺滋润,气味,负面
1537,手上试用了一下，味道真的像洗发水，香味有点不太喜欢，质地挺轻薄的，抹上也挺滋润,使用体验,正面
1538,很好！不错跟外面买的一样的,整体,正面
1539,价格较便宜，未使用，不知道效果,价格,正面
1540,东西一般，感觉有点卡粉，这价格也就这样了,整体,中性
1540,东西一般，感觉有点卡粉，这价格也就这样了,使用体验,负面
1541,还是相信品牌产品，品质有保障，今早用了，不错哦?,整体,正面
1542,买了好久，现在才来评论，东西比较好用，还会继续关注这个牌子,整体,正面
1543,用了好长时间了来评价，好推开不卡粉，用过后皮肤很光滑,使用体验,正面
1544,东西挺好的，一共两个替换装，买的值，用着也好,整体,正面
1544,东西挺好的，一共两个替换装，买的值，用着也好,价格,正面
1545,美美直播间里买的，价格优惠。我之前在这家店铺买过化妆品，质量很好。是正品相信美美，以后会继续关注的。,价格,正面
1545,美美直播间里买的，价格优惠。我之前在这家店铺买过化妆品，质量很好。是正品相信美美，以后会继续关注的。,真伪,正面
1545,美美直播间里买的，价格优惠。我之前在这家店铺买过化妆品，质量很好。是正品相信美美，以后会继续关注的。,整体,正面
1546,面膜超级好用，非常喜欢。,整体,正面
1547,味道很好闻，清洁能力也不错，我是敏感肌肤，用了没有过敏,气味,正面
1547,味道很好闻，清洁能力也不错，我是敏感肌肤，用了没有过敏,功效,正面
1548,卖家发货很快，活动力度很大，很实惠,物流,正面
1548,卖家发货很快，活动力度很大，很实惠,价格,正面
1549,补水效果看的见,功效,正面
1550,小海葵服务非常好,服务,正面
1551,很好，面膜挺薄的，精华挺多的，用着也很舒服，,成分,正面
1551,很好，面膜挺薄的，精华挺多的，用着也很舒服，,整体,正面
1551,很好，面膜挺薄的，精华挺多的，用着也很舒服，,使用体验,正面
1552,清洁度还不错，保湿效果很好。,功效,正面
1553,物流好快，第一次网上买这款面膜，期待效果,物流,正面
1554,个人情况：中性皮肤，清洁效果不错，洗后不紧绷,功效,正面
1554,个人情况：中性皮肤，清洁效果不错，洗后不紧绷,使用体验,正面
1555,酒精味很明显 👿,气味,负面
1556,质量还不错，最近都在用这个牌子，很舒服，值得购买！,整体,正面
1556,质量还不错，最近都在用这个牌子，很舒服，值得购买！,使用体验,正面
1557,有种淡淡的清香，还可以，,气味,正面
1557,有种淡淡的清香，还可以，,整体,正面
1558,用了一片还不错，精华挺多的，挺好用的，30多片可以用很久了,成分,正面
1558,用了一片还不错，精华挺多的，挺好用的，30多片可以用很久了,整体,正面
1558,用了一片还不错，精华挺多的，挺好用的，30多片可以用很久了,使用体验,正面
1559,不错，补水效果很好,整体,正面
1559,不错，补水效果很好,功效,正面
1560,物流很快，态度很好，面膜颜值很高，还没用不知道好不好,物流,正面
1560,物流很快，态度很好，面膜颜值很高，还没用不知道好不好,包装,正面
1561,效果不错，本人脸色偏黄，用了之后感觉状态好了很多^_^,整体,正面
1562,宝贝收到了，物流超快，买了两三天就到了，延展性很好，买的紫色，调节肤色，很好用，还会回购的,物流,正面
1562,宝贝收到了，物流超快，买了两三天就到了，延展性很好，买的紫色，调节肤色，很好用，还会回购的,使用体验,正面
1562,宝贝收到了，物流超快，买了两三天就到了，延展性很好，买的紫色，调节肤色，很好用，还会回购的,功效,正面
1562,宝贝收到了，物流超快，买了两三天就到了，延展性很好，买的紫色，调节肤色，很好用，还会回购的,整体,正面
1563,用着还挺好，味道也挺清淡的，效果不知道呢！,整体,正面
1563,用着还挺好，味道也挺清淡的，效果不知道呢！,气味,正面
1564,非常好，值得购买！,整体,正面
1565,面膜很好用补水效果很好每天都用，还送了个盒子,整体,正面
1565,面膜很好用补水效果很好每天都用，还送了个盒子,功效,正面
1566,包装完好，快递小哥服务很好，期待用后效果,包装,正面
1566,包装完好，快递小哥服务很好，期待用后效果,物流,中性
1567,挺好的，挺好的，挺好的，哈哈，不错。,整体,正面
1568,东西收到了，首先包装非常，面膜还没有使用，用后追加吧！,包装,中性
1569,用着很不错，干净不紧绷。,整体,正面
1569,用着很不错，干净不紧绷。,功效,正面
1569,用着很不错，干净不紧绷。,使用体验,正面
1570,送货速度快。包装完整。**质量杠杠的,物流,正面
1570,送货速度快。包装完整。**质量杠杠的,包装,正面
1570,送货速度快。包装完整。**质量杠杠的,整体,正面
1571,***面膜是之前朋友推荐的，比较喜欢那个炭黑面膜，感觉挺补水的，昨天晚上用了感觉皮肤水嫩的,整体,正面
1571,***面膜是之前朋友推荐的，比较喜欢那个炭黑面膜，感觉挺补水的，昨天晚上用了感觉皮肤水嫩的,功效,正面
1571,***面膜是之前朋友推荐的，比较喜欢那个炭黑面膜，感觉挺补水的，昨天晚上用了感觉皮肤水嫩的,使用体验,正面
1572,买给我妈的，包装得到了她的青睐，滋润度对她来说正好，不过有一点点增白效果她不喜欢,包装,正面
1572,买给我妈的，包装得到了她的青睐，滋润度对她来说正好，不过有一点点增白效果她不喜欢,使用体验,正面
1572,买给我妈的，包装得到了她的青睐，滋润度对她来说正好，不过有一点点增白效果她不喜欢,功效,负面
1573,这款洗面奶很好用，用量少洗的干净。,整体,正面
1573,这款洗面奶很好用，用量少洗的干净。,使用体验,正面
1573,这款洗面奶很好用，用量少洗的干净。,功效,正面
1574,一直用这个款的洁面，很不错,整体,正面
1575,挺好用，效果很好，遮瑕效果不错，湿润,功效,正面
1575,挺好用，效果很好，遮瑕效果不错，湿润,整体,正面
1575,挺好用，效果很好，遮瑕效果不错，湿润,使用体验,正面
1576,补水效果太好啦，**买东西，早上下的单，下午就收到了！必须5星好评呀！现在只喜欢在**买东西啦！,功效,正面
1576,补水效果太好啦，**买东西，早上下的单，下午就收到了！必须5星好评呀！现在只喜欢在**买东西啦！,整体,正面
1577,昨天下午收到的，今天早上就用了，挺好用的，是正品,整体,正面
1577,昨天下午收到的，今天早上就用了，挺好用的，是正品,真伪,正面
1578,很好用，一直用的这个人牌子，用了5年多了。值得推荐,整体,正面
1579,**送货速度真的很快，服务态度也好,物流,正面
1580,感觉还不错吧，价格便宜，看效果来决定是否会回购。,价格,正面
1580,感觉还不错吧，价格便宜，看效果来决定是否会回购。,整体,正面
1581,这已经是第三瓶了，以前没在**买过，后来都是从**买的，用着还可以，这个还没用，用了看效果追加,整体,正面
1582,收到了，挺好的，再看用得效果怎么样,整体,正面
1583,不错不错物美价廉用过之后再来评价,价格,正面
1583,不错不错物美价廉用过之后再来评价,整体,正面
1584,乳液和面霜都带有香味，不是很喜欢，有保湿效果,气味,负面
1584,乳液和面霜都带有香味，不是很喜欢，有保湿效果,功效,正面
1585,很喜欢，非常好，完美收货，等用过再评！！！,物流,正面
1585,很喜欢，非常好，完美收货，等用过再评！！！,整体,正面
1586,挺好的，买一送3，相当于3个，很便宜里面的化妆垫很贴心的设计哦,包装,正面
1586,挺好的，买一送3，相当于3个，很便宜里面的化妆垫很贴心的设计哦,整体,正面
1586,挺好的，买一送3，相当于3个，很便宜里面的化妆垫很贴心的设计哦,价格,正面
1587,货到的很快，感觉还可以。满意。,物流,正面
1587,货到的很快，感觉还可以。满意。,整体,正面
1588,很喜欢 和悦诗风吟没啥区别,整体,正面
1589,擦在脸上不泛白，不是特别油腻，还可以。防晒效果有待观察。,功效,正面
1589,擦在脸上不泛白，不是特别油腻，还可以。防晒效果有待观察。,使用体验,正面
1589,擦在脸上不泛白，不是特别油腻，还可以。防晒效果有待观察。,整体,正面
1589,擦在脸上不泛白，不是特别油腻，还可以。防晒效果有待观察。,功效,中性
1590,**快递就是快，还没有用，期待使用效果，***水润保湿，相信品牌的力量,物流,正面
1591,上妆效果：一直比这个隔离霜，很好用！,整体,正面
1592,一般般,整体,中性
1593,面膜还挺好用的特地用了几贴才来评价的,整体,正面
1594,还可以，就想买这个，吸收挺好的，就是包装不是很好,整体,正面
1594,还可以，就想买这个，吸收挺好的，就是包装不是很好,包装,负面
1594,还可以，就想买这个，吸收挺好的，就是包装不是很好,使用体验,正面
1595,非常不错哦，收到货了，真的是非常划算哦，活动价太棒了。,整体,正面
1595,非常不错哦，收到货了，真的是非常划算哦，活动价太棒了。,价格,正面
1596,买回来后马上用了一片，个人觉得很好用，补水效果不错,功效,正面
1596,买回来后马上用了一片，个人觉得很好用，补水效果不错,整体,正面
1597,已经用过好几盒了，很好用，而且不过敏。天天敷也不心疼啦,整体,正面
1598,做活动，挺优惠的，值得购买！,价格,正面
1599,****值得信赖，价格比实体店实惠，是正品，物流快,价格,正面
1599,****值得信赖，价格比实体店实惠，是正品，物流快,真伪,正面
1599,****值得信赖，价格比实体店实惠，是正品，物流快,物流,正面
1600,这个产品我也不知道是好是坏，用完也没什么特别感觉，也没什么不好的感觉，习惯好评。,整体,正面
1601,到货快，好用，补水隔离效果好，价格实惠，很划算很喜欢,物流,正面
1601,到货快，好用，补水隔离效果好，价格实惠，很划算很喜欢,整体,正面
1601,到货快，好用，补水隔离效果好，价格实惠，很划算很喜欢,功效,正面
1601,到货快，好用，补水隔离效果好，价格实惠，很划算很喜欢,价格,正面
1602,看了这包装都没心情了，不知道是不是正品,包装,负面
1602,看了这包装都没心情了，不知道是不是正品,真伪,中性
1603,用了好久才来评价。很不错哦！效果也很好！自然！,整体,正面
1603,用了好久才来评价。很不错哦！效果也很好！自然！,其他,正面
1603,用了好久才来评价。很不错哦！效果也很好！自然！,功效,正面
1604,之前用过，还不错吧,整体,正面
1605,宝贝收到，还没有用习惯好评了。**快递小哥一如既往的好！给赞！,整体,正面
1605,宝贝收到，还没有用习惯好评了。**快递小哥一如既往的好！给赞！,物流,正面
1606,清洁能力：很给力，回购,功效,正面
1607,一如既往的好用，非常的服帖，精华液也不多，刚好够脸，而且很清爽，很喜欢。,整体,正面
1607,一如既往的好用，非常的服帖，精华液也不多，刚好够脸，而且很清爽，很喜欢。,使用体验,正面
1607,一如既往的好用，非常的服帖，精华液也不多，刚好够脸，而且很清爽，很喜欢。,成分,正面
1608,因为用***的CC霜送了两瓶卸妆水，感觉效果还不错，就接着使用了,整体,正面
1609,送给妈妈用的好评好评好评好评好评好评好评,整体,正面
1610,以前一直用这个品牌 就是不知道这个瓶子经不经摔 服务好,服务,正面
1611,很不错，实惠好用喜欢的,整体,正面
1611,很不错，实惠好用喜欢的,价格,正面
1612,用着舒服不错哦，还多送一个替换芯，实惠又实用，用完还会回购的,使用体验,正面
1612,用着舒服不错哦，还多送一个替换芯，实惠又实用，用完还会回购的,整体,正面
1612,用着舒服不错哦，还多送一个替换芯，实惠又实用，用完还会回购的,价格,正面
1613,用着很舒服,整体,正面
